Unnamed: 0,artists,date,TM_id,event_title,presale_date_end,presale_date_start,promoter,TM_sale_date_start,span multiple days,venue,TM_venue _lat,venue_city,TM_venue_long,venue_state,TM_max,TM_min,genre,subGenre,event_type,SG_artists_score,SG_average_price,SG_listing_count,SG_max_price,SG_min_price,SG_venue_score,SH_max_price,SH_min_price,SH_total_postings,SH_total_tickets,spotify_followers,spotify_popularity,spotify_avg_followers,spotify_avg_popularity,spotify_null_count,days_until_show,presale_length,days_on_sale
8902,['Tedeschi Trucks Band'],2018-02-17 01:00:00,16vfZfVOkG7ng-s,Tedeschi Trucks Band,2017-10-13 02:00:00,2017-10-11 14:00:00,PROMOTED BY VENUE,2017-10-13 14:00:00,False,Warner Theatre,38.8961209,Washington,-77.0296101,DC,87.5,27.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.6200000048'],231.0,218.0,666.0,71.0,0.6027579904,364.05,69.82,71.0,289.0,[106387.0],[58.0],106387.0,58.0,0,72,1.0,54.0
8903,['Tedeschi Trucks Band'],2018-02-18 01:00:00,16vfZfVOkG7lg-g,Tedeschi Trucks Band,2017-10-13 02:00:00,2017-10-11 14:00:00,PROMOTED BY VENUE,2017-10-13 14:00:00,False,Warner Theatre,38.8961209,Washington,-77.0296101,DC,87.5,27.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.6200000048'],192.0,398.0,666.0,71.0,0.6027579904,375.65,73.3,126.0,440.0,[106387.0],[58.0],106387.0,58.0,0,73,1.0,54.0
8904,['Tedeschi Trucks Band'],2018-02-18 01:00:00,16vfZfVOkG7lg-g,Tedeschi Trucks Band,2017-10-13 02:00:00,2017-10-11 14:00:00,PROMOTED BY VENUE,2017-10-13 14:00:00,False,Warner Theatre,38.8961209,Washington,-77.0296101,DC,87.5,27.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.6200000048'],192.0,398.0,666.0,71.0,0.6027579904,375.65,73.3,126.0,440.0,[106387.0],[58.0],106387.0,58.0,0,73,1.0,54.0
8905,['Tedeschi Trucks Band'],2018-02-18 01:00:00,16vfZfVOkG7lg-g,Tedeschi Trucks Band,2017-10-13 02:00:00,2017-10-11 14:00:00,PROMOTED BY VENUE,2017-10-13 14:00:00,False,Warner Theatre,38.8961209,Washington,-77.0296101,DC,87.5,27.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.6200000048'],192.0,398.0,666.0,71.0,0.6027579904,375.65,73.3,126.0,440.0,[106387.0],[58.0],106387.0,58.0,0,73,1.0,54.0
8906,['Jazmine Sullivan'],2018-02-15 01:00:00,1A4ZAuzGkdCixx2,Jazmine Sullivan,,,LIVE NATION MUSIC,2017-12-01 15:00:00,False,The Fillmore Silver Spring,38.99734055,Silver Spring,-77.02746183,MD,39.5,39.5,R&B,R&B,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.6800000072'],193.5,33.0,244.0,152.0,0.5515459776,302.5,79.28,12.0,85.0,[395692.0],[70.0],395692.0,70.0,0,70,,5.0
8907,['Michael McDonald'],2018-02-10 02:00:00,1A4ZAu7Gkeiaelt,Michael McDonald,2017-10-10 14:00:00,2017-10-06 14:00:00,PROMOTED BY VENUE,2017-10-13 15:00:00,False,The Event Center at Hollywood Casino,39.29716807,Charles Town,-77.85236187,WV,100.0,55.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4900000095'],118.0,104.0,495.0,89.0,0.4958690107,597.7,100.89,13.0,50.0,[92893.0],[61.0],92893.0,61.0,0,65,4.0,54.0
8908,"['Barenaked Ladies', 'Better Than Ezra', 'KT Tunstall']",2018-07-09 23:00:00,1AvfZfMGkM_OV_w,Barenaked Ladies: Last Summer On Earth Tour,2017-12-08 03:00:00,2017-12-05 15:00:00,LIVE NATION MUSIC,2017-12-08 15:00:00,False,Pier Six Pavilion,39.284033,Baltimore,-76.604426,MD,71.0,33.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5400000215'],294.3399963379,76.0,752.0,94.0,0.6350960135,6002.5,97.3,43.0,147.0,"[187027.0, 82226.0, 139419.0]","[66.0, 56.0, 62.0]",136224.0,61.333333333333336,0,214,2.0,-2.0
8911,['Cher'],2018-02-25 01:00:00,164ZAuaaZZAGkve6,Cher,2017-10-20 13:00:00,2017-10-17 14:00:00,PROMOTED BY VENUE,2017-10-20 14:00:00,False,The Theater at MGM National Harbor,38.791707,National Harbor ,-77.003002,MD,327.28,109.09,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.6399999857'],334.0,406.0,1357.0,171.0,0.698702991,1322.5,179.98,101.0,429.0,[407413.0],[69.0],407413.0,69.0,0,80,2.0,47.0
8912,"['G3', 'Joe Satriani', 'John Petrucci', 'Phil Collen']",2018-02-15 00:30:00,1AvfZfwGkMOMKcQ,G3 2018: Satriani | Petrucci | Collen,2017-10-06 03:59:00,2017-10-03 14:00:00,PROMOTED BY VENUE,2017-10-06 14:00:00,False,Warner Theatre,38.8961209,Washington,-77.0296101,DC,95.0,75.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5400000215', '0.5600000024']",292.0,126.0,798.0,130.0,0.6027579904,839.81,137.16,41.0,151.0,"[150098.0, 210077.0, 42554.0, 679.0]","[56.0, 60.0, 46.0, 24.0]",100852.0,46.5,0,70,2.0,61.0
8913,"['G3', 'Joe Satriani', 'John Petrucci', 'Phil Collen']",2018-02-15 00:30:00,1AvfZfwGkMOMKcQ,G3 2018: Satriani | Petrucci | Collen,2017-10-06 03:59:00,2017-10-03 14:00:00,PROMOTED BY VENUE,2017-10-06 14:00:00,False,Warner Theatre,38.8961209,Washington,-77.0296101,DC,95.0,75.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5400000215', '0.5600000024']",292.0,126.0,798.0,130.0,0.6027579904,839.81,137.16,41.0,151.0,"[150098.0, 210077.0, 42554.0, 679.0]","[56.0, 60.0, 46.0, 24.0]",100852.0,46.5,0,70,2.0,61.0
8914,"['G3', 'Joe Satriani', 'John Petrucci', 'Phil Collen']",2018-02-15 00:30:00,1AvfZfwGkMOMKcQ,G3 2018: Satriani | Petrucci | Collen,2017-10-06 03:59:00,2017-10-03 14:00:00,PROMOTED BY VENUE,2017-10-06 14:00:00,False,Warner Theatre,38.8961209,Washington,-77.0296101,DC,95.0,75.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5400000215', '0.5600000024']",292.0,126.0,798.0,130.0,0.6027579904,839.81,137.16,41.0,151.0,"[150098.0, 210077.0, 42554.0, 679.0]","[56.0, 60.0, 46.0, 24.0]",100852.0,46.5,0,70,2.0,61.0
8915,['Cher'],2018-02-26 01:00:00,164ZAuaaZZA8kvea,Cher,2017-10-20 13:00:00,2017-10-17 14:00:00,PROMOTED BY VENUE,2017-10-20 14:00:00,False,The Theater at MGM National Harbor,38.791707,National Harbor ,-77.003002,MD,327.28,109.09,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.6399999857'],312.0,283.0,920.0,170.0,0.698702991,913.3,182.5,48.0,208.0,[407413.0],[69.0],407413.0,69.0,0,81,2.0,47.0
8916,"['Chase Rice', 'Travis Denning']",2018-02-03 01:00:00,17A8v3G6u3spNyN,Chase Rice - Lambs & Lions Tour,2017-07-14 02:00:00,2017-07-13 14:00:00,LIVE NATION MUSIC,2017-07-14 14:00:00,False,The Fillmore Silver Spring,38.99734055,Silver Spring,-77.02746183,MD,25.0,25.0,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5500000119', '0.5199999809']",271.0,77.0,281.0,261.0,0.5515459776,268.05,58.82,17.0,87.0,"[264088.0, 189.0]","[72.0, 3.0]",132138.5,37.5,0,58,0.0,145.0
8917,"['AWOLNATION', 'Nothing But Thieves', 'Irontom']",2018-02-25 01:00:00,1A4ZAu_GkdRMSoz,AWOLNATION - Here Come The Runts Tour,2017-11-10 03:00:00,2017-11-07 15:00:00,LIVE NATION MUSIC,2017-11-10 15:00:00,False,The Fillmore Silver Spring,38.99734055,Silver Spring,-77.02746183,MD,34.25,34.25,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5400000215', '0.5099999905']",187.0,101.0,194.0,181.0,0.5515459776,338.85,55.24,31.0,161.0,"[932783.0, 246879.0, 5220.0]","[72.0, 74.0, 39.0]",394960.6666666667,61.666666666666664,0,80,2.0,26.0
8918,['AJR'],2018-04-20 00:00:00,1A4ZAuEGkdwA7eo,AJR: THE CLICK TOUR,2017-11-17 03:00:00,2017-11-13 15:00:00,LIVE NATION MUSIC,2017-11-17 15:00:00,False,The Fillmore Silver Spring,38.99734055,Silver Spring,-77.02746183,MD,18.5,18.5,Pop,Indie Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5'],93.0,43.0,320.0,87.0,0.5515459776,301.3,47.33,18.0,96.0,[245103.0],[76.0],245103.0,76.0,0,134,3.0,19.0
8919,['Cher'],2018-02-19 01:00:00,11A8vK338ZfZv2,Cher,2017-10-20 13:00:00,2017-10-17 14:00:00,PROMOTED BY VENUE,2017-10-20 14:00:00,False,The Theater at MGM National Harbor,38.791707,National Harbor ,-77.003002,MD,327.28,109.09,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.6399999857'],304.0,189.0,772.0,168.0,0.698702991,1058.5,180.1,44.0,215.0,[407413.0],[69.0],407413.0,69.0,0,74,2.0,47.0
8920,['Cher'],2018-02-21 01:00:00,15vfZfV00ZgZo,Cher,2017-10-20 13:00:00,2017-10-17 14:00:00,PROMOTED BY VENUE,2017-10-20 14:00:00,False,The Theater at MGM National Harbor,38.791707,National Harbor ,-77.003002,MD,327.28,109.09,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.6399999857'],347.2399902344,214.0,803.0,182.0,0.698702991,817.3,179.98,48.0,231.0,[407413.0],[69.0],407413.0,69.0,0,76,2.0,47.0
8921,['Cher'],2018-02-23 01:00:00,15vfZfV00vgZf,Cher,2017-10-20 13:00:00,2017-10-17 14:00:00,PROMOTED BY VENUE,2017-10-20 14:00:00,False,The Theater at MGM National Harbor,38.791707,National Harbor ,-77.003002,MD,327.28,109.09,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.6399999857'],304.0,309.0,823.0,166.0,0.698702991,832.9,176.31,53.0,237.0,[407413.0],[69.0],407413.0,69.0,0,78,2.0,47.0
8922,['Lara Fabian'],2018-02-08 01:00:00,17A8v3G62HO08rz,Lara Fabian,,,PROMOTED BY VENUE,2017-08-04 14:00:00,False,Warner Theatre,38.8961209,Washington,-77.0296101,DC,326.0,73.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5699999928'],319.0,116.0,623.0,149.0,0.6027579904,934.9,152.5,28.0,116.0,[85254.0],[58.0],85254.0,58.0,0,63,,124.0
8923,['Lara Fabian'],2018-02-08 01:00:00,17A8v3G62HO08rz,Lara Fabian,,,PROMOTED BY VENUE,2017-08-04 14:00:00,False,Warner Theatre,38.8961209,Washington,-77.0296101,DC,326.0,73.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5699999928'],319.0,116.0,623.0,149.0,0.6027579904,934.9,152.5,28.0,116.0,[85254.0],[58.0],85254.0,58.0,0,63,,124.0
8924,['Lara Fabian'],2018-02-08 01:00:00,17A8v3G62HO08rz,Lara Fabian,,,PROMOTED BY VENUE,2017-08-04 14:00:00,False,Warner Theatre,38.8961209,Washington,-77.0296101,DC,326.0,73.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5699999928'],319.0,116.0,623.0,149.0,0.6027579904,934.9,152.5,28.0,116.0,[85254.0],[58.0],85254.0,58.0,0,63,,124.0
8926,['Mat Kearney'],2018-03-17 00:00:00,16vfZfM88G7tITr,MAT KEARNEY- CRAZYTALK Tour,2017-12-01 03:00:00,2017-11-29 15:00:00,LIVE NATION MUSIC,2017-12-01 15:00:00,False,The Fillmore Silver Spring,38.99734055,Silver Spring,-77.02746183,MD,28.0,28.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4499999881', '0.4300000072']",149.0,64.0,281.0,66.0,0.5515459776,265.3,60.03,19.0,112.0,[279799.0],[65.0],279799.0,65.0,0,100,1.0,5.0
8927,['Phillip Phillips'],2018-02-18 01:00:00,1A4ZAuxGkdbZf6h,Phillip Phillips - The Magnetic Tour,2017-11-10 03:00:00,2017-11-08 15:00:00,LIVE NATION MUSIC,2017-11-10 15:00:00,False,The Fillmore Silver Spring,38.99734055,Silver Spring,-77.02746183,MD,29.5,29.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4900000095'],215.0,88.0,357.0,57.0,0.5515459776,340.05,59.14,14.0,74.0,[389632.0],[67.0],389632.0,67.0,0,73,1.0,26.0
8928,['Eric Johnson'],2018-03-03 01:00:00,1A4ZAufGkdiV7xh,Eric Johnson with Original Band Members Ah Via Musicom Tour,2017-10-27 02:00:00,2017-10-25 14:00:00,LIVE NATION MUSIC,2017-10-27 14:00:00,False,The Fillmore Silver Spring,38.99734055,Silver Spring,-77.02746183,MD,45.0,25.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4499999881'],77.0,82.0,321.0,64.0,0.5515459776,244.05,66.1,17.0,78.0,[69405.0],[56.0],69405.0,56.0,0,86,1.0,40.0
8929,['Josh Turner'],2018-03-24 00:00:00,1AvfZfMGkUdooQV,Josh Turner,,,PROMOTED BY VENUE,2017-12-01 15:00:00,False,Ocean City Convention Center,38.36723,Ocean City,-75.0716056,MD,59.0,39.0,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,146.44,121.3,5.0,13.0,[580620.0],[71.0],580620.0,71.0,0,107,,5.0
8930,"['Snarky Puppy', 'Alina Engibaryan']",2018-02-19 01:00:00,1A4ZAGyGkdL1VEx,Snarky Puppy,2017-11-10 03:00:00,2017-11-07 15:00:00,LIVE NATION MUSIC,2017-11-10 15:00:00,False,The Fillmore Silver Spring,38.99734055,Silver Spring,-77.02746183,MD,33.0,33.0,Jazz,Jazz,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4600000083', '0.4499999881']",160.0,56.0,281.0,152.0,0.5515459776,268.05,72.02,13.0,57.0,"[222506.0, 23.0]","[59.0, 1.0]",111264.5,30.0,0,74,2.0,26.0
8931,['Travis Tritt'],2018-02-14 00:00:00,1A4ZAu-GkdZgxnP,Travis Tritt,2017-11-10 15:00:00,2017-11-07 16:00:00,PROMOTED BY VENUE,2017-11-10 16:00:00,False,The Maryland Theatre,39.641428,Hagerstown,-77.72091,MD,78.0,48.0,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4799999893'],,,,,0.516372025,181.3,88.18,18.0,63.0,[236434.0],[66.0],236434.0,66.0,0,69,2.0,26.0
8932,['Trey Anastasio'],2018-02-15 00:30:00,1A4ZAugGkd12dR0,Trey Anastasio,,,LIVE NATION MUSIC,2017-12-01 17:00:00,False,Sixth & I,38.900632,Washington,-77.020256,DC,85.0,85.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5400000215'],272.0,35.0,12094.0,214.0,0.5068830252000001,,,,,[29652.0],[45.0],29652.0,45.0,0,70,,5.0
8933,['Tyler Farr'],2018-02-17 01:00:00,1AvfZfUGkIzP4nt,Tyler Farr,2017-11-17 03:00:00,2017-11-15 15:00:00,LIVE NATION MUSIC,2017-11-17 15:00:00,False,The Fillmore Silver Spring,38.99734055,Silver Spring,-77.02746183,MD,25.0,25.0,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4799999893'],207.5,42.0,294.0,135.0,0.5515459776,277.3,51.7,14.0,90.0,[212486.0],[64.0],212486.0,64.0,0,72,1.0,19.0
8934,['Travis Greene'],2018-02-26 01:00:00,1A4ZAuYGkdmcAA1,Travis Greene,,,PROMOTED BY VENUE,2017-11-17 17:00:00,False,Howard Theatre,38.91543378,Washington,-77.02113555,DC,25.0,25.0,Religious,Gospel,"{'id': 'KZFzBErXgnZfZ7vAd7', 'name': 'Musician'}",['0.4499999881'],56.0,10.0,529.0,55.0,0.35770198700000005,,,,,[52905.0],[59.0],52905.0,59.0,0,81,,19.0
8935,['Ricardo Montaner'],2018-03-11 23:00:00,15vfZfU7JoPAz,Ricardo Montaner,,,PROMOTED BY VENUE,2017-11-10 15:00:00,False,EagleBank Arena,38.8330513,Fairfax,-77.3098503,VA,179.0,59.0,World,Latin,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.6100000143'],166.0,561.0,1275.0,111.0,0.6500340104,907.01,124.9,35.0,182.0,[528921.0],[73.0],528921.0,73.0,0,94,,26.0
8936,['Wardruna'],2018-02-02 01:00:00,1A4ZAGgGkd6hd68,Wardruna,2017-10-06 02:00:00,2017-10-03 14:00:00,LIVE NATION MUSIC,2017-10-06 14:00:00,False,The Fillmore Silver Spring,38.99734055,Silver Spring,-77.02746183,MD,40.0,35.0,World,Scandinavia,"{'id': 'KZFzBErXgnZfZ7vA71', 'name': 'Band'}",['0.5099999905'],181.0,7.0,292.0,153.0,0.5515459776,205.65,152.5,3.0,8.0,[102960.0],[60.0],102960.0,60.0,0,57,2.0,61.0
8937,['Will Downing'],2018-02-11 00:30:00,16vfZfSFZG7DgLj,Will Downing,,,PROMOTED BY VENUE,2017-09-22 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,75.0,75.0,R&B,Soul,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4600000083'],133.5,4.0,137.0,125.0,0.4346080124,,,,,[50971.0],[50.0],50971.0,50.0,0,66,,75.0
8938,"['Sabaton', 'Kreator']",2018-03-08 00:30:00,1A4ZAu_GkdJMN7B,The Noise Presents Sabaton & Kreator,2017-11-03 02:00:00,2017-10-31 14:00:00,LIVE NATION MUSIC,2017-11-03 14:00:00,False,The Fillmore Silver Spring,38.99734055,Silver Spring,-77.02746183,MD,27.5,27.5,Metal,Heavy Metal,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4799999893', '0.4699999988']",240.0,54.0,244.0,230.0,0.5515459776,239.25,61.77,11.0,67.0,"[428404.0, 156192.0]","[75.0, 56.0]",292298.0,65.5,0,91,2.0,33.0
8940,['Travis Tritt'],2018-02-13 00:30:00,1A4ZAueGkd5LdiY,Travis Tritt,,,PROMOTED BY VENUE,2017-10-06 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,65.0,65.0,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4799999893'],116.2900009155,7.0,122.0,109.0,0.4346080124,,,,,[236434.0],[66.0],236434.0,66.0,0,68,,61.0
8941,"['Drew Holcomb', 'Ellie Holcomb']",2018-02-15 00:30:00,1AvfZfVGkwBkNcs,An Evening with DREW & ELLIE HOLCOMB,2017-10-20 02:00:00,2017-10-17 14:00:00,PROMOTED BY VENUE,2017-10-20 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,35.0,35.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4499999881'],68.0,2.0,70.0,66.0,0.4346080124,,,,,"[48208.0, 23593.0]","[58.0, 53.0]",35900.5,55.5,0,70,2.0,47.0
8942,['Celebrating David Bowie'],2018-02-11 01:00:00,1A4ZAGgGkdkxSvJ,Celebrating David Bowie,2017-09-29 02:00:00,2017-09-28 14:00:00,LIVE NATION MUSIC,2017-09-29 14:00:00,False,The Fillmore Silver Spring,38.99734055,Silver Spring,-77.02746183,MD,35.0,35.0,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7vAAI', 'name': 'Tribute Band'}",['0.5199999809'],135.5,42.0,156.0,117.0,0.5515459776,148.05,72.93,8.0,46.0,[nan],[nan],,,1,66,0.0,68.0
8944,"['Kamelot', 'Delain', 'Battle Beast']",2018-04-19 00:00:00,17A8v3G6GL0qeN4,Kamelot,2017-06-23 02:00:00,2017-06-20 14:00:00,PROMOTED BY VENUE,2017-06-23 14:00:00,False,The Fillmore Silver Spring,38.99734055,Silver Spring,-77.02746183,MD,60.0,35.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4399999976', '0.4499999881']",139.0,50.0,194.0,71.0,0.5515459776,285.7,70.28,11.0,65.0,"[135842.0, 78821.0, 37903.0]","[58.0, 56.0, 59.0]",84188.66666666667,57.666666666666664,0,133,2.0,166.0
8945,['David Archuleta'],2018-03-06 00:30:00,1A4ZAuVGkdUHIVK,David Archuleta,,,PROMOTED BY VENUE,2017-12-01 17:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,29.5,29.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4300000072'],75.5,4.0,89.0,63.0,0.4346080124,,,,,[144862.0],[64.0],144862.0,64.0,0,89,,5.0
8946,['Michael Schenker Group'],2018-03-07 01:00:00,17A8v3G6GDzq70J,Michael Schenker Fest,2017-07-07 02:00:00,2017-07-05 14:00:00,PROMOTED BY VENUE,2017-07-07 14:00:00,False,The Fillmore Silver Spring,38.99734055,Silver Spring,-77.02746183,MD,45.0,45.0,Metal,Heavy Metal,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.400000006'],109.5,48.0,408.0,89.0,0.5515459776,394.43,85.16,11.0,76.0,[27639.0],[46.0],27639.0,46.0,0,90,1.0,152.0
8947,"['Tommy Emmanuel', 'Rodney Crowell']",2018-02-07 00:30:00,1A4ZAGIGkdBS4CK,Tommy Emmanuel Cgp With Special Guest Rodney Crowell,,,PROMOTED BY VENUE,2017-09-15 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,59.5,59.5,Jazz,Jazz,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5', '0.5']",,,,,0.4346080124,,,,,"[61387.0, 17665.0]","[53.0, 50.0]",39526.0,51.5,0,62,,82.0
8948,['Robin Trower'],2018-03-21 23:30:00,1A4ZAGIGkdy0AGl,Robin Trower,,,PROMOTED BY VENUE,2017-09-15 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,55.0,55.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5299999714'],104.5,6.0,126.0,96.0,0.4346080124,,,,,[51042.0],[51.0],51042.0,51.0,0,104,,82.0
8949,['Graham Nash'],2018-03-02 00:30:00,1AvfZfVGkSvwNUM,An Intimate Evening of Songs and Stories with Graham Nash,2017-10-27 02:00:00,2017-10-25 14:00:00,PROMOTED BY VENUE,2017-10-27 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,90.5,90.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5'],210.1300048828,8.0,347.0,148.0,0.4346080124,,,,,[38278.0],[56.0],38278.0,56.0,0,85,1.0,40.0
8950,['Carla Bruni'],2018-02-14 00:30:00,1AvfZfVGkwzHSlX,Carla Bruni,,,PROMOTED BY VENUE,2017-10-20 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,59.5,59.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5199999809'],108.0,4.0,110.0,105.0,0.4346080124,,,,,[190019.0],[66.0],190019.0,66.0,0,69,,47.0
8951,"['Arlo Guthrie', 'Sarah Lee Guthrie']",2018-02-18 00:30:00,164ZAGweeZA8k16v,Arlo Guthrie Re:Generation Tour,,,PROMOTED BY VENUE,2017-09-22 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,65.0,65.0,Folk,Folk,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4900000095'],116.0,4.0,122.0,111.0,0.4346080124,,,,,"[37755.0, 275.0]","[50.0, 8.0]",19015.0,29.0,0,73,,75.0
8952,['Melanie Fiona'],2018-02-14 01:00:00,1A4ZAukGkeMRxB-,Melanie Fiona,,,PROMOTED BY VENUE,2017-10-12 16:00:00,False,Howard Theatre,38.91543378,Washington,-77.02113555,DC,40.0,40.0,R&B,R&B,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4099999964'],140.5599975586,16.0,532.0,74.0,0.35770198700000005,,,,,[230053.0],[56.0],230053.0,56.0,0,69,,55.0
8953,['Marty Stuart'],2018-04-07 23:30:00,1AvfZfSGkS6zSHJ,Marty Stuart & His Fabulous Superlatives,,,PROMOTED BY VENUE,2017-10-06 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,59.5,59.5,Country,Country,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5799999833'],250.0,9.0,480.0,102.0,0.4346080124,,,,,[21501.0],[50.0],21501.0,50.0,0,121,,61.0
8955,"['George Clinton', 'Parliament Funkadelic']",2018-02-16 01:00:00,1AvfZfgGklZm3f1,George Clinton & Parliament Funkadelic,,,PROMOTED BY VENUE,2017-11-03 16:00:00,False,Howard Theatre,38.91543378,Washington,-77.02113555,DC,45.0,45.0,R&B,Funk,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4600000083', '0.4499999881']",111.6500015259,51.0,532.0,82.0,0.35770198700000005,117.7,87.3,7.0,63.0,"[91698.0, 164415.0]","[56.0, 60.0]",128056.5,58.0,0,71,,33.0
8956,['The High Kings'],2018-03-18 23:30:00,1AvfZfVGkSskPeh,The High Kings,,,PROMOTED BY VENUE,2017-10-20 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,35.0,35.0,World,World,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.400000006'],71.5,4.0,75.0,66.0,0.4346080124,,,,,[45152.0],[58.0],45152.0,58.0,0,101,,47.0
8957,['Edwin McCain'],2018-03-09 00:30:00,1AvfZfSGkSD3AoE,Edwin McCain,,,PROMOTED BY VENUE,2017-10-06 16:00:00,False,Birchmere,38.839787,Alexandria,-77.061339,VA,29.5,29.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4099999964'],,,,,0.4346080124,,,,,[57434.0],[61.0],57434.0,61.0,0,92,,61.0
